scan,mz,i,label
28,177.1,28.671603485164123,False
28,179.6,10.567998192833581,False
28,180.0,23.106325172596627,True
28,181.0,1.4983100819226691,True
28,181.1,12.112315600058832,False
29,182.5,9.686090861701764,False
29,183.2,2.5417765064683193,False
30,175.7,30.98489677555635,False
30,176.8,6.644162113096229,False
31,175.8,13.08872712736206,False
31,184.9,6.118188603938526,False
32,178.7,27.953811316329908,False
32,182.3,2.533705985432753,False
33,176.9,17.376038759246057,False
33,177.9,14.352263362066662,False
33,180.1,14.22773686072228,False
34,177.6,30.406130261215303,False
35,178.4,2.8409846547136115,False
35,184.2,18.3945532205979,False
36,180.7,3.880629183837005,False
37,177.0,13.158978885935301,False
37,179.9,1.0087641949510635,False
37,183.4,7.474699306400475,False
38,175.9,12.451703221895617,False
38,176.5,16.791383110477476,False
39,185.5,23.408002411549397,False
39,188.1,7.919215750782485,False
39,190.0,45.93896086462879,True
39,191.0,3.2116648132972685,True
39,193.2,138.01140312205334,False
40,185.5,23.408002411549397,False
40,186.9,6.413164274284608,False
40,188.1,7.919215750782485,False
40,190.0,45.93896086462879,True
40,191.0,3.2116648132972685,True
40,193.2,138.01140312205334,False
40,193.4,16.059622263997344,False
41,185.5,11.704001205774698,False
41,186.9,3.206582137142304,False
41,188.1,3.9596078753912427,False
41,188.3,63.56715605605399,False
41,190.0,22.969480432314395,True
41,191.0,1.6058324066486342,True
41,193.2,69.00570156102667,False
41,193.4,8.029811131998672,False
42,190.6,3.2282053382506826,False
42,192.4,8.709329086228243,False
43,186.7,1.0415280036177772,False
44,194.7,18.89368080426319,False
45,188.1,5.06283472076407,False
45,188.6,5.802984331319863,False
46,187.4,2.7319029179445726,False
46,187.8,12.855708390107043,False
46,190.8,6.285641250007282,False
47,190.6,9.801950195532866,False
48,190.7,26.52958595628493,False
49,188.0,6.3058435093368335,False
49,193.7,12.902560616989401,False
50,185.5,6.782483432471899,False
50,186.3,3.6058176049776147,False
52,198.7,2.071522520878801,False
52,198.9,4.350324188419751,False
52,199.1,2.5578667478894106,False
52,200.0,45.6668922807498,True
52,201.0,3.424057199189568,True
53,198.7,2.071522520878801,False
53,198.9,4.350324188419751,False
53,199.1,2.5578667478894106,False
53,200.0,45.6668922807498,True
53,201.0,3.424057199189568,True
53,202.2,12.384371985020545,False
54,198.6,31.370843322201488,False
54,198.7,1.0357612604394004,False
54,198.9,2.1751620942098757,False
54,199.1,1.2789333739447053,False
54,200.0,22.8334461403749,True
54,201.0,1.712028599594784,True
54,201.5,3.427666773632031,False
54,202.2,6.1921859925102725,False
54,203.6,34.614293124883915,False
55,195.1,6.830943251300762,False
55,196.8,16.665711287622376,False
55,201.4,4.565530364568339,False
55,201.7,2.044184450710421,False
56,195.1,13.483972933806738,False
56,198.7,10.009879239051369,False
57,201.1,7.490914726654898,False
57,202.0,7.534460327873241,False
57,204.8,32.09742561554881,False
58,199.3,9.668822963270053,False
58,199.9,14.909395898850995,False
58,203.0,47.7507472373699,False
58,203.4,19.713438516511864,False
59,195.6,36.24143588276539,False
59,197.5,10.648242799711827,False
59,204.7,21.510919171557855,False
60,201.1,3.179210981927681,False
60,201.7,3.427546271037345,False
61,199.5,40.0075043828013,False
62,199.1,1.5100593622657057,False
63,196.3,11.508206904629077,False
63,197.0,24.079898473793072,False
63,198.1,7.36563174265803,False
63,199.5,2.3133746747494732,False
64,195.0,22.533146331137285,False
64,201.9,16.15040991121075,False
65,210.0,45.39643499396898,True
65,211.0,3.633821194381813,True
65,211.5,19.71964020062062,False
65,212.5,2.89704707262844,False
65,214.4,13.356725672837678,False
66,208.3,46.9808689653007,False
66,210.0,45.39643499396898,True
66,211.0,3.633821194381813,True
66,211.5,19.71964020062062,False
66,212.5,2.89704707262844,False
66,214.4,13.356725672837678,False
66,214.5,1.3000588592681046,False
67,208.1,28.219509675997212,False
67,208.3,23.49043448265035,False
67,210.0,22.69821749698449,True
67,211.0,1.8169105971909065,True
67,211.5,9.85982010031031,False
67,212.0,4.7807388661059855,False
67,212.5,1.44852353631422,False
67,214.4,6.678362836418839,False
67,214.5,0.6500294296340523,False
68,208.8,7.248244785971098,False
68,211.3,25.023966236228752,False
69,210.1,1.1158641760072452,False
70,206.2,6.392099181469193,False
70,209.0,46.86725129188376,False
70,211.1,4.552899475747469,False
70,212.2,8.838797735778472,False
71,206.5,11.649498323633576,False
72,213.3,7.636106454786186,False
73,211.9,22.602699113354493,False
74,212.5,1.3397734977316427,False
75,205.8,13.08696372789335,False
75,211.9,6.542590222267273,False
76,206.3,15.110787350517036,False
77,205.1,8.441730663625608,False
77,207.7,3.0977869249556953,False
77,211.7,15.796218010770385,False
78,215.7,26.245193583189216,False
78,217.7,5.080776579663573,False
78,220.0,45.127579461551534,True
78,221.0,3.840980481992118,True
79,215.7,26.245193583189216,False
79,217.5,2.850847276567769,False
79,217.7,5.080776579663573,False
79,220.0,45.127579461551534,True
79,221.0,3.840980481992118,True
79,223.8,2.723773126426589,False
80,215.7,13.122596791594608,False
80,217.5,1.4254236382838845,False
80,217.5,2.7310215803866846,False
80,217.7,2.5403882898317867,False
80,220.0,22.563789730775767,True
80,221.0,1.920490240996059,True
80,223.5,11.964500138434026,False
80,223.8,1.3618865632132946,False
81,215.8,16.096435388450143,False
81,218.2,24.76650999266706,False
82,221.9,42.19540761131257,False
83,218.7,21.393392133456995,False
83,219.9,13.478817767650666,False
83,220.6,1.6410533877080564,False
84,215.4,15.59137595362413,False
84,220.3,4.9766862610155576,False
85,217.0,9.56054639613089,False
85,220.8,25.651090619682243,False
85,223.4,1.3813910716269582,False
86,216.9,11.64977177754258,False
86,224.2,7.478585492900496,False
87,216.3,53.329458094609976,False
87,219.2,6.93056475857292,False
87,220.5,3.9109701736031757,False
87,222.5,8.278185742819973,False
89,216.4,13.238992887172675,False
89,221.8,20.78987373360566,False
90,217.3,1.4427300071698883,False
90,217.4,12.45218697535719,False
90,220.6,7.092201874197967,False
90,222.1,24.313739530320778,False
90,222.7,3.6337277780206207,False
91,230.0,44.86031619727853,True
91,231.0,4.571668455020356,True
92,226.1,2.917201526256659,False
92,229.6,11.02983811448366,False
92,230.0,44.86031619727853,True
92,231.0,4.571668455020356,True
93,225.2,3.8915420126525015,False
93,226.1,1.4586007631283295,False
93,229.6,5.51491905724183,False
93,230.0,22.430158098639264,True
93,231.0,2.285834227510178,True
93,232.7,1.575208106776857,False
93,232.9,7.742819400825205,False
94,226.4,27.94521486963243,False
94,230.5,24.542987894357267,False
94,231.3,5.157790059317832,False
96,228.1,5.202765797632522,False
97,232.3,6.239472819378403,False
98,234.1,4.825112951837091,False
98,234.2,2.568671873141196,False
100,230.4,7.8532794725747435,False
100,231.0,1.5206073541517509,False
101,234.8,4.945389217775153,False
102,232.1,9.636031562484192,False
103,234.5,35.34247805115768,False
104,240.0,44.5946357711121,True
104,240.5,1.4222510980279968,False
104,241.0,4.7999605993383145,True
105,235.3,13.262859751573783,False
105,240.0,44.5946357711121,True
105,240.5,1.4222510980279968,False
105,241.0,4.7999605993383145,True
105,244.3,8.52858016960521,False
106,235.3,6.631429875786892,False
106,238.9,8.79408191034873,False
106,240.0,22.29731788555605,True
106,240.5,0.7111255490139984,False
106,241.0,2.3999802996691573,True
106,243.7,42.193699138436784,False
106,244.3,4.264290084802605,False
107,239.2,14.975423919892151,False
107,242.7,72.48669572945025,False
107,244.8,23.415102318781553,False
108,240.8,7.69607212205509,False
109,239.2,8.89735453079893,False
109,239.4,4.813370646264145,False
109,239.8,3.1578870209875856,False
109,243.2,4.826077203353749,False
110,238.2,36.76905132127111,False
110,242.2,2.3889454601406523,False
110,242.7,7.674002348686474,False
111,236.0,5.7387627253386855,False
111,238.0,1.6116193538512182,False
111,242.3,14.115560225786776,False
111,244.7,17.0516425372312,False
112,235.5,11.573257153547566,False
112,238.1,43.05644041762285,False
112,243.3,2.711255952049103,False
113,235.1,1.6144322590456446,False
114,241.0,27.149451029553802,False
114,242.5,9.008322912153291,False
114,243.2,28.599811571850196,False
115,238.1,11.942246524222632,False
115,238.9,1.5337438018673872,False
116,235.8,36.83810668850621,False
116,242.9,19.046598721883022,False
116,243.4,5.208366540336647,False
117,245.1,9.161269886070192,False
117,245.4,3.7907787131561723,False
117,245.7,1.3314720865256304,False
117,250.0,44.33052880886282,True
117,251.0,5.025388321943869,True
118,245.1,9.161269886070192,False
118,245.4,3.7907787131561723,False
118,245.7,1.3314720865256304,False
118,250.0,44.33052880886282,True
118,250.5,22.182878780958532,False
118,251.0,5.025388321943869,True
118,254.1,45.886557419375755,False
119,245.1,4.580634943035096,False
119,245.4,1.8953893565780862,False
119,245.7,0.6657360432628152,False
119,250.0,22.16526440443141,True
119,250.1,1.1485948179107783,False
119,250.5,11.091439390479266,False
119,251.0,2.5126941609719347,True
119,254.1,22.943278709687878,False
120,246.4,9.187879592810376,False
120,254.9,6.760661299377591,False
121,253.1,17.959894366514725,False
122,246.1,12.17068514896597,False
122,247.9,8.192615694888715,False
122,253.6,15.200412228433043,False
122,254.1,2.686090597247519,False
122,254.8,27.59990167346591,False
123,249.2,6.712758605455345,False
124,248.0,64.58696149333507,False
124,251.8,2.9700120077277576,False
125,251.1,10.738442878607588,False
126,250.3,13.60012435476313,False
126,254.8,4.935612015901057,False
127,250.5,33.02177093332504,False
127,252.1,16.57332144575358,False
128,247.6,19.154824959733773,False
128,250.9,12.713688691225919,False
128,252.7,24.613726368026448,False
129,245.5,51.15085909664075,False
129,253.0,3.324066457748792,False
130,260.0,44.06798599191407,True
130,260.2,4.1900435641778575,False
130,261.0,5.24797754400576,True
131,257.3,22.06921283356431,False
131,260.0,44.06798599191407,True
131,260.2,4.1900435641778575,False
131,261.0,5.24797754400576,True
131,261.8,1.652321823301082,False
132,255.6,6.820506853471494,False
132,257.3,11.034606416782156,False
132,260.0,22.033992995957036,True
132,260.2,2.0950217820889288,False
132,261.0,2.62398877200288,True
132,261.8,0.826160911650541,False
132,262.6,7.782649478277495,False
133,259.0,26.82926903896628,False
134,261.9,3.50141447464102,False
134,263.9,6.67019015923955,False
135,257.1,1.5944342007967767,False
136,260.0,11.063714285175422,False
137,257.5,31.967555835237775,False
137,261.2,3.42230278455725,False
138,259.7,3.4202555429294716,False
139,255.2,8.976173246685304,False
139,259.7,6.907711081222196,False
139,261.3,9.557229456596987,False
140,260.2,35.00483684496729,False
141,262.3,7.613675489967139,False
142,260.5,32.82233004953845,False
143,266.9,2.20060712072096,False
143,270.0,43.80699805667215,True
143,271.0,5.46775398014959,True
144,266.9,2.20060712072096,False
144,269.0,14.084370243222137,False
144,269.1,9.797131403448896,False
144,270.0,43.80699805667215,True
144,271.0,5.46775398014959,True
144,272.0,60.04044307092509,False
145,266.0,59.08452958236257,False
145,266.9,1.10030356036048,False
145,269.0,7.042185121611069,False
145,269.1,4.898565701724448,False
145,270.0,21.903499028336075,True
145,271.0,2.733876990074795,True
145,271.0,1.062653516383359,False
145,272.0,30.020221535462547,False
146,270.0,18.03145720243883,False
147,266.2,7.62510795300247,False
147,266.4,13.7086282095743,False
148,265.4,1.6942336273311682,False
148,266.9,10.041403770829103,False
149,265.8,2.638426162230335,False
149,267.5,21.402528447625613,False
149,274.8,31.54633992945307,False
150,267.1,3.7858888558824066,False
150,268.7,5.548440086507356,False
150,272.6,6.980360644312921,False
151,271.0,10.34735747536442,False
152,268.9,7.002017192653078,False
152,272.7,8.446582424195817,False
153,266.9,8.068290718552808,False
153,274.9,18.366618459702718,False
154,267.9,29.84854436130067,False
154,269.8,1.8831395341883632,False
155,267.0,4.211116907257748,False
155,274.5,2.901244977178572,False
156,275.9,9.260614123451123,False
156,280.0,43.54755579457159,True
156,281.0,5.684743139958016,True
156,284.0,25.565375777671218,False
157,275.9,9.260614123451123,False
157,280.0,43.54755579457159,True
157,281.0,5.684743139958016,True
157,282.3,27.500269800061908,False
157,284.0,25.565375777671218,False
158,275.9,4.630307061725562,False
158,277.0,1.554519005548953,False
158,280.0,21.773777897285797,True
158,281.0,2.842371569979008,True
158,281.8,2.8396994613878865,False
158,282.3,13.750134900030954,False
158,284.0,12.782687888835609,False
159,278.0,13.96520713346429,False
159,278.3,31.770877187555403,False
160,278.0,9.472605893581052,False
160,283.1,4.326534836072194,False
160,284.3,25.87835272178325,False
161,277.7,10.457595435923885,False
161,280.6,17.457784183038854,False
162,284.9,36.016293572528305,False
163,278.5,11.710025481506385,False
164,275.4,4.250944030089466,False
164,276.7,10.895055115790182,False
165,275.2,25.245711260589744,False
165,276.6,3.879045450132326,False
165,280.3,32.07439887955046,False
165,281.7,7.736472006708393,False
166,275.5,5.019914336245551,False
167,278.7,4.613926117356224,False
167,279.4,5.235170611806021,False
168,279.2,8.320977773358303,False
168,279.4,5.015865779563904,False
168,279.8,3.040330255576118,False
168,282.5,8.241231835542568,False
169,289.2,24.572274985363652,False
169,290.0,43.289650051528476,True
169,291.0,5.89897032952188,True
169,293.8,32.07525947783772,False
170,288.5,17.378459102947883,False
170,289.2,24.572274985363652,False
170,290.0,43.289650051528476,True
170,291.0,5.89897032952188,True
170,293.8,32.07525947783772,False
171,286.8,2.4866797337812,False
171,288.5,8.689229551473941,False
171,289.2,12.286137492681826,False
171,290.0,21.644825025764238,True
171,291.0,2.94948516476094,True
171,293.8,16.03762973891886,False
172,287.7,39.5469613203896,False
173,293.5,7.4015972422403005,False
174,285.5,36.72386665217318,False
174,286.2,4.536610550584732,False
175,292.0,28.449258792821364,False
176,287.8,7.526817534329531,False
177,289.9,5.229046919371727,False
178,287.4,19.80010056437,False
178,289.6,8.451659157183933,False
178,294.7,2.692769511760985,False
179,287.5,18.42211657108335,False
180,294.9,1.9884992915542434,False
181,286.4,24.121659267158655,False
181,289.8,10.479134805897122,False
181,290.7,6.336554915108431,False
182,300.0,43.033271727673,True
182,301.0,6.110460652949795,True
182,301.4,17.18105856609211,False
183,298.2,7.977364883584796,False
183,300.0,43.033271727673,True
183,301.0,6.110460652949795,True
183,301.4,17.18105856609211,False
184,296.1,2.0096543064445327,False
184,298.2,3.988682441792398,False
184,300.0,21.5166358638365,True
184,301.0,3.0552303264748977,True
184,301.4,8.590529283046054,False
184,304.9,18.007715897965767,False
185,296.9,8.293663373067576,False
185,299.8,25.20903009376103,False
186,295.8,44.45671546416707,False
186,297.0,9.581928901009322,False
187,295.7,5.8876661935141845,False
188,296.0,4.104348482817029,False
188,301.3,3.8935179604194174,False
189,295.5,8.547696672518608,False
189,298.9,2.7997565758745746,False
189,300.3,1.7818167960781466,False
189,303.4,20.807663343179772,False
190,300.5,14.491666165734216,False
191,296.4,1.142743556583073,False
191,300.2,6.241538263985836,False
192,297.9,10.073805609797853,False
192,302.4,2.9625924894186895,False
193,298.6,9.689957583203025,False
193,303.0,11.58182715730184,False
194,298.1,23.21379680547973,False
195,306.2,30.20821229697505,False
195,310.0,42.7784117770283,True
195,311.0,6.319239013872949,True
195,312.0,32.32028781728376,False
195,313.1,3.586469718810308,False
195,314.4,8.9677124734494,False
196,306.2,30.20821229697505,False
196,307.4,1.9025162518016823,False
196,310.0,42.7784117770283,True
196,311.0,6.319239013872949,True
196,311.0,41.277520012734314,False
196,312.0,32.32028781728376,False
196,313.1,3.586469718810308,False
196,314.4,8.9677124734494,False
197,306.2,15.104106148487524,False
197,307.4,0.9512581259008411,False
197,307.6,24.97346268440361,False
197,307.9,42.94512289384946,False
197,310.0,21.38920588851415,True
197,310.8,27.034521912448692,False
197,311.0,3.1596195069364743,True
197,311.0,20.638760006367157,False
197,312.0,16.16014390864188,False
197,313.1,1.793234859405154,False
197,313.1,3.1239697862365086,False
197,314.4,4.4838562367247,False
197,314.7,5.648265315887039,False
197,314.9,14.371817223731684,False
198,306.1,26.503353360054682,False
198,308.7,6.975615828520251,False
199,311.1,5.391223507661751,False
199,311.8,21.934281827586833,False
199,311.9,19.050164424744313,False
200,310.0,24.843790966288136,False
201,306.8,22.670411662565936,False
201,310.1,9.084286397937026,False
201,312.1,27.220314956011627,False
202,308.1,25.95983240992643,False
202,311.4,9.419881380280618,False
202,312.7,20.301139634966407,False
203,311.1,24.93364276166013,False
203,313.7,16.07261451180525,False
204,306.8,1.8410097437161757,False
204,311.8,5.895674616210764,False
205,309.7,1.3001843588860111,False
206,307.5,17.296153782401383,False
206,311.3,16.76618565963209,False
207,305.6,77.05592839220508,False
207,306.0,3.1181902767817773,False
207,306.9,8.068071456769465,False
207,308.6,3.5924019327229972,False
207,308.7,2.9976445467476065,False
208,155.0,42.778411776974714,True
208,155.5,6.324270184000853,True
209,152.4,3.6702157972703766,False
209,155.0,42.778411776974714,True
209,155.5,6.324270184000853,True
210,152.4,1.8351078986351883,False
210,153.9,4.260845462039169,False
210,155.0,21.389205888487357,True
210,155.5,3.1621350920004265,True
210,157.3,2.2665918438366073,False
211,150.5,10.281464109909747,False
211,155.5,5.137841312831655,False
211,159.9,21.277842539131136,False
212,157.2,6.8387623621532425,False
213,157.2,1.440032683102868,False
215,154.2,7.813003738205502,False
216,155.2,30.615873479063826,False
217,153.3,6.567362499732855,False
217,158.8,7.33420235871951,False
218,150.4,20.535380176152035,False
218,155.6,35.31588885199747,False
218,157.1,13.502740985091194,False
219,152.9,5.916511819575503,False
220,153.8,39.004337526322445,False
220,153.9,63.280897847384345,False
221,320.0,42.52506120719141,True
221,321.0,6.525330116939224,True
221,325.0,4.683856495609392,False
222,320.0,42.52506120719141,True
222,321.0,6.525330116939224,True
222,321.2,2.5432400201583514,False
222,325.0,4.683856495609392,False
223,318.5,19.834844704892024,False
223,320.0,21.262530603595707,True
223,321.0,3.262665058469612,True
223,321.2,1.2716200100791757,False
223,325.0,2.341928247804696,False
224,315.1,5.2592093269563245,False
224,321.5,33.822506736097964,False
225,319.0,5.433535747846576,False
226,318.2,27.564618514580634,False
226,322.2,45.84053182312695,False
227,320.2,1.0715551846677196,False
227,322.9,1.2317534979691906,False
227,324.2,6.0954927625717445,False
228,323.4,1.6400366027219861,False
228,324.9,1.5240669125829802,False
229,318.6,16.33370267758079,False
229,322.8,17.98464995278448,False
229,323.6,10.593130166265686,False
230,320.4,11.794346058703047,False
230,321.9,1.9426857816288325,False
231,323.7,6.4650093396723225,False
232,318.1,2.0977779516484736,False
233,323.4,15.320870461947257,False
233,324.7,16.308496727587134,False
234,157.8,1.458041650096814,False
234,160.0,42.525061207138144,True
234,160.5,6.530525370020644,True
234,163.4,33.3751492243148,False
235,157.8,1.458041650096814,False
235,158.0,17.47714407234968,False
235,160.0,42.525061207138144,True
235,160.5,6.530525370020644,True
235,163.4,33.3751492243148,False
236,157.8,0.729020825048407,False
236,158.0,8.73857203617484,False
236,160.0,21.262530603569072,True
236,160.5,3.265262685010322,True
236,161.4,16.603929157218378,False
236,163.4,16.6875746121574,False
237,161.9,3.470272967858916,False
238,157.4,7.182758751591734,False
239,155.4,71.54663062337912,False
239,160.0,29.876822721266986,False
240,160.9,30.39862216233931,False
240,161.0,42.185382022203406,False
241,162.5,3.0995135937196476,False
242,158.4,54.090764031240745,False
242,163.6,14.203103061789195,False
242,164.1,17.35412898636354,False
243,158.1,5.560468444190649,False
243,158.6,11.025527151420699,False
244,163.1,15.292261416269616,False
245,155.6,13.621643680844935,False
245,164.6,14.868702711942639,False
246,158.4,2.55550650767893,False
246,159.4,17.04625402409479,False
246,161.9,37.540355345517135,False
247,328.0,19.183243709322117,False
247,330.0,42.27321107901587,True
247,331.0,6.7287584692966025,True
248,328.0,19.183243709322117,False
248,328.4,8.573819089396878,False
248,330.0,42.27321107901587,True
248,331.0,6.7287584692966025,True
248,333.4,9.343663230542349,False
249,328.0,9.591621854661058,False
249,328.4,4.286909544698439,False
249,330.0,21.136605539507936,True
249,331.0,3.3643792346483012,True
249,331.4,8.680230585188784,False
249,332.0,5.4582162539259995,False
249,333.4,4.6718316152711745,False
249,334.0,2.059992071204676,False
250,331.3,38.63569415074028,False
251,325.4,14.986754882383398,False
251,327.1,7.05506627363167,False
251,333.4,6.4222138395152655,False
252,328.3,15.110920014974578,False
253,326.4,6.209709561969937,False
253,331.2,13.621429675028102,False
253,334.0,22.606336881053338,False
253,334.3,8.409937958445097,False
254,325.2,57.66021424136755,False
254,333.6,1.5244279520880146,False
255,330.2,1.180213785428847,False
255,333.6,22.71810493557777,False
255,334.6,11.615077944930409,False
256,325.1,41.577177087922266,False
256,326.4,3.7343809899751945,False
257,325.4,37.33549443060582,False
257,328.1,4.857616676357976,False
257,332.4,8.065260784732297,False
258,328.0,3.954667480954454,False
259,325.2,1.3907821653782233,False
259,325.5,9.367214664051575,False
259,328.3,7.533374653268655,False
259,333.7,26.126207040554124,False
260,165.0,42.273211078962916,True
260,165.5,6.734115685337057,True
260,166.5,21.01545447384773,False
261,161.3,23.45863731074392,False
261,163.0,29.7444363458387,False
261,164.3,15.149548878929151,False
261,165.0,42.273211078962916,True
261,165.5,6.734115685337057,True
261,165.5,2.0025618597268218,False
261,166.5,21.01545447384773,False
262,161.3,11.72931865537196,False
262,163.0,14.87221817291935,False
262,164.3,7.5747744394645755,False
262,165.0,21.136605539481458,True
262,165.5,3.3670578426685287,True
262,165.5,1.0012809298634109,False
262,165.9,6.800814535102085,False
262,166.5,10.507727236923865,False
263,165.4,2.8137361565578987,False
264,163.9,9.971408501230396,False
265,163.9,5.469798960627193,False
266,164.9,4.345148086511826,False
266,165.1,30.484832250540816,False
267,164.4,1.3182621738768525,False
267,166.8,6.359868085340671,False
268,164.0,5.847926524276848,False
268,164.8,18.58117522576769,False
269,162.1,2.492105373523995,False
269,165.0,12.155667119348562,False
270,166.3,1.702841027728935,False
270,168.6,51.69232429581706,False
271,167.9,8.747315765644723,False
272,164.0,27.674459236558075,False
273,338.0,13.354755383597439,False
273,339.5,7.853967801774736,False
273,340.0,42.022852506296374,True
273,340.8,38.94198399689724,False
273,341.0,6.92954838206601,True
274,337.0,6.294510260377503,False
274,337.8,5.050520877867356,False
274,338.0,13.354755383597439,False
274,339.5,7.853967801774736,False
274,340.0,42.022852506296374,True
274,340.8,38.94198399689724,False
274,341.0,6.92954838206601,True
274,341.2,2.50002603206557,False
275,336.3,55.17052396423676,False
275,337.0,3.1472551301887517,False
275,337.8,2.525260438933678,False
275,338.0,6.6773776917987195,False
275,339.5,3.926983900887368,False
275,340.0,21.011426253148187,True
275,340.8,19.47099199844862,False
275,341.0,3.464774191033005,True
275,341.2,1.250013016032785,False
275,344.9,6.215577423062355,False
276,335.6,45.716391216080424,False
276,336.7,3.3443029828036006,False
277,340.9,2.103410268314449,False
277,341.3,38.64911900658248,False
278,344.8,20.605811807748545,False
279,342.0,26.405487655247935,False
280,343.0,28.481825971008586,False
281,340.9,10.739849439278348,False
281,341.2,14.92085360306198,False
282,335.3,1.8164153377008814,False
283,335.4,10.212529882047392,False
283,344.7,22.790274129492836,False
284,342.4,31.35415060889881,False
285,341.2,17.10216374631786,False
286,165.5,25.562251931703297,False
286,166.3,32.267724968646064,False
286,170.0,42.02285250624374,True
286,170.5,6.935065460426738,True
287,165.5,25.562251931703297,False
287,166.3,32.267724968646064,False
287,166.5,3.33216993708916,False
287,168.0,14.348324226394768,False
287,170.0,42.02285250624374,True
287,170.5,6.935065460426738,True
288,165.5,12.781125965851649,False
288,166.3,16.133862484323032,False
288,166.5,1.66608496854458,False
288,168.0,7.174162113197384,False
288,168.8,2.266191405561576,False
288,170.0,21.01142625312187,True
288,170.5,3.467532730213369,True
289,167.5,17.688829180711476,False
290,167.4,25.874948287881786,False
290,174.8,30.56161953481332,False
291,165.9,10.975907240168826,False
291,167.9,12.544996606941593,False
291,168.3,22.142324989835267,False
292,167.4,33.01997804470413,False
292,169.0,35.05950486001846,False
293,166.0,34.42756752149587,False
294,167.0,28.99499892570087,False
294,169.2,6.253128046306308,False
294,170.2,5.071469042339317,False
295,167.5,25.08765529044745,False
295,174.7,1.3241938044559347,False
296,165.2,53.69501009150595,False
296,168.2,4.7219091873812875,False
297,171.1,70.35277328919751,False
297,173.0,9.683592049306677,False
297,174.5,1.3139259092562763,False
298,165.0,5.622673097749777,False
298,166.0,36.62982175755674,False
299,346.4,6.73708593986938,False
299,349.0,1.896396543841023,False
299,349.5,4.012815005937755,False
299,350.0,41.77397665545521,True
299,351.0,7.127723971803636,True
300,346.4,6.73708593986938,False
300,349.0,1.896396543841023,False
300,349.5,4.012815005937755,False
300,350.0,41.77397665545521,True
300,350.6,3.2597189805933153,False
300,351.0,7.127723971803636,True
300,352.1,42.24228382697451,False
300,354.6,5.153039140542854,False
301,345.1,1.5029490779607122,False
301,346.4,3.36854296993469,False
301,349.0,0.9481982719205115,False
301,349.5,2.0064075029688775,False
301,350.0,20.886988327727604,True
301,350.6,1.6298594902966577,False
301,351.0,3.563861985901818,True
301,352.1,21.121141913487254,False
301,352.2,4.095967073868827,False
301,353.0,8.594141759166238,False
301,354.6,2.576519570271427,False
302,351.0,11.151375787453052,False
302,351.3,10.663270222407363,False
302,352.6,43.22021835805615,False
303,346.8,24.685644561722107,False
304,347.4,15.936977292743395,False
305,348.1,15.000587399644823,False
305,353.1,5.192809421519842,False
305,354.9,16.06860844443057,False
306,351.5,3.3617754917018083,False
307,347.0,35.29466406612769,False
308,354.3,66.47422093133994,False
309,347.3,11.494992114993044,False
309,350.5,4.8649559556641755,False
310,347.1,3.4043035351653934,False
310,353.1,5.0772954187699835,False
310,354.6,9.309405587340361,False
