scan,mz,i,label
26,183.2,3.5596208354141434,True
27,180.0,46.21265034519325,True
27,180.2,11.971532195989264,True
27,181.0,2.9966201638453382,True
27,183.2,3.5596208354141434,True
28,176.2,25.813180221866137,True
28,178.6,25.63315068749497,True
28,180.0,23.106325172596627,True
28,180.2,5.985766097994632,True
28,181.0,1.4983100819226691,True
28,182.8,28.46293224084496,True
28,183.2,1.7798104177070717,True
28,185.0,9.781705911098753,True
29,178.2,14.54662681812019,False
29,184.7,5.19523655493679,False
30,179.8,9.934838147688541,False
30,181.8,4.165107988546921,False
31,180.6,23.920538776950824,False
31,184.2,6.898254638520303,False
32,178.0,35.682323743780785,False
32,179.8,1.743148045440887,False
32,180.7,19.361585326295664,False
32,182.2,21.854343770159716,False
33,177.6,17.161179589166412,False
33,177.9,11.207877814390725,False
33,181.3,26.085913309026555,False
33,184.2,2.5717899051418627,False
34,182.2,3.166425658245376,False
34,182.4,1.3570370480141725,False
35,181.5,6.10046986474612,False
35,184.5,62.03774632898273,False
37,181.0,5.345606945759277,False
37,182.2,37.94776621367933,False
38,183.5,7.6080382275500185,False
39,190.0,45.93896086462879,True
39,190.1,5.222580954533785,True
39,191.0,3.2116648132972685,True
39,191.6,5.210143743049605,True
40,187.4,9.82395004927267,True
40,190.0,45.93896086462879,True
40,190.1,5.222580954533785,True
40,191.0,3.2116648132972685,True
40,191.6,5.210143743049605,True
41,187.4,4.911975024636335,True
41,189.7,6.444689672378637,True
41,190.0,22.969480432314395,True
41,190.1,2.6112904772668926,True
41,191.0,1.6058324066486342,True
41,191.6,2.6050718715248027,True
42,191.9,48.073863205467816,False
43,188.2,1.2311683813433358,False
43,190.7,9.259547400491938,False
43,191.2,9.21205172683351,False
44,187.1,38.39361313212392,False
45,190.6,24.089727571206033,False
46,193.2,11.060864597271312,False
46,194.2,6.948855798293127,False
47,185.6,25.448347071566236,False
48,192.1,16.48097275304848,False
48,194.7,3.3942563566050814,False
49,186.9,17.03489900610726,False
49,189.0,8.30920851996976,False
49,189.8,5.212143518113608,False
49,192.0,12.641278387817596,False
50,188.6,10.54306843026978,False
50,194.0,4.082943352212343,False
51,192.4,1.223824940616638,False
52,200.0,45.6668922807498,True
52,201.0,3.424057199189568,True
52,202.4,30.00944392538443,True
52,203.3,6.221009439857024,True
53,199.6,52.86939154962627,True
53,200.0,45.6668922807498,True
53,200.1,10.126237588903496,True
53,201.0,3.424057199189568,True
53,202.4,30.00944392538443,True
53,203.3,6.221009439857024,True
53,203.6,60.728713031983375,True
54,197.6,3.4462738864078153,True
54,199.6,26.434695774813136,True
54,200.0,22.8334461403749,True
54,200.1,5.063118794451748,True
54,201.0,1.712028599594784,True
54,202.4,15.004721962692216,True
54,203.3,3.110504719928512,True
54,203.6,30.364356515991688,True
55,195.1,23.234281785706145,False
55,196.4,25.26488526298589,False
55,201.9,58.462261734195145,False
56,201.5,6.95932867753411,False
57,195.9,23.573345574666483,False
57,202.3,1.1879576245077863,False
57,202.4,11.517123543946322,False
58,195.3,31.49122345958017,False
58,196.7,6.555196857190909,False
59,204.5,9.790040368008938,False
60,196.4,24.384676018169852,False
60,198.9,2.0566282644465503,False
60,201.7,21.34244042884397,False
61,195.8,9.930412469535444,False
61,202.4,6.738270941024702,False
62,197.0,16.05765432470822,False
62,202.6,70.24037413223422,False
62,203.2,65.65402794160053,False
63,196.3,8.375996059701688,False
63,199.4,6.658583254502034,False
64,199.1,3.788948435858736,False
64,203.4,4.852590848430354,False
64,204.7,6.700759603895209,False
65,208.8,17.419773885250088,True
65,210.0,45.39643499396898,True
65,211.0,3.633821194381813,True
65,213.4,17.29794685509636,True
66,208.6,22.44820493469109,True
66,208.8,17.419773885250088,True
66,210.0,45.39643499396898,True
66,211.0,3.633821194381813,True
66,213.4,17.29794685509636,True
67,208.6,11.224102467345546,True
67,208.8,8.709886942625044,True
67,210.0,22.69821749698449,True
67,210.2,13.047700891421867,True
67,211.0,1.8169105971909065,True
67,213.4,8.64897342754818,True
68,207.5,11.881881894650636,False
68,211.7,2.526726836069449,False
69,205.1,30.063619716205093,False
69,213.8,9.435050765063824,False
70,209.8,5.784592313481908,False
70,213.4,21.252497727930137,False
70,215.0,3.6026931785430447,False
71,208.6,18.052246745204464,False
71,211.7,3.2298450721759817,False
72,206.4,48.01471515903415,False
72,206.9,3.2777960436736744,False
72,208.9,1.4087930668106126,False
73,209.5,44.68641412176655,False
73,211.0,11.109863141023714,False
74,206.9,6.510501447213675,False
74,213.0,12.20131074113095,False
75,205.2,34.44117460149511,False
75,210.2,1.6667040379515061,False
75,211.1,16.82512033638614,False
75,214.3,27.593232233757565,False
76,206.5,10.87413604365791,False
76,207.9,85.79259184686725,False
76,208.4,33.8832331149693,False
76,209.4,60.425315607724954,False
76,212.5,1.4600932455772797,False
77,207.0,2.729437482679479,False
77,211.1,4.260971845569639,False
78,216.4,6.1769011771625,True
78,220.0,45.127579461551534,True
78,221.0,3.840980481992118,True
78,222.4,16.327670484007363,True
79,216.4,6.1769011771625,True
79,218.5,25.134976122794228,True
79,220.0,45.127579461551534,True
79,221.0,3.840980481992118,True
79,222.0,3.7405148375130755,True
79,222.4,16.327670484007363,True
80,216.4,3.08845058858125,True
80,218.5,12.567488061397114,True
80,220.0,22.563789730775767,True
80,221.0,1.920490240996059,True
80,222.0,1.8702574187565377,True
80,222.4,8.163835242003682,True
80,223.6,13.803217122563654,True
81,217.0,15.770569832253855,False
81,218.2,1.4426915255330561,False
81,219.8,52.790667598653634,False
82,219.3,13.211542542542587,False
83,219.7,14.448806128023964,False
84,215.2,9.991531887408641,False
84,221.6,5.0671443322273415,False
84,224.4,65.87337622658696,False
85,221.4,5.606050491748346,False
85,223.8,21.8956702633516,False
86,216.8,4.101935037517441,False
87,217.4,23.92472184494897,False
88,218.4,8.808600214132053,False
88,222.2,14.02216085116049,False
89,215.1,21.988803349296184,False
90,217.1,2.64819899286364,False
90,221.0,11.428088450989492,False
90,222.3,18.050987395013962,False
91,225.7,10.87185574702283,True
91,226.3,11.460047388187352,True
91,230.0,44.86031619727853,True
91,231.0,4.571668455020356,True
92,225.7,10.87185574702283,True
92,226.1,3.6381010280715884,True
92,226.3,11.460047388187352,True
92,227.3,10.130688023231361,True
92,230.0,44.86031619727853,True
92,231.0,4.571668455020356,True
92,234.1,3.964422670123094,True
93,225.7,5.435927873511415,True
93,226.1,1.8190505140357942,True
93,226.3,5.730023694093676,True
93,227.2,24.0401661740597,True
93,227.3,5.0653440116156805,True
93,230.0,22.430158098639264,True
93,231.0,2.285834227510178,True
93,232.7,12.776992590412167,True
93,233.8,12.803465594223843,True
93,234.1,1.982211335061547,True
94,226.5,10.56392462288256,False
94,233.2,25.891056865455045,False
94,233.7,2.3527648189970862,False
95,230.1,31.931425059407072,False
96,227.6,45.1469390079958,False
96,230.4,9.571226528322184,False
96,233.7,2.53806436147608,False
97,232.2,13.182477863498443,False
99,226.2,3.179957377728122,False
99,227.5,26.942341180729084,False
100,226.4,13.727544851341335,False
101,226.3,6.137187269940099,False
101,226.5,4.421452961076762,False
101,233.7,25.292843830889982,False
102,234.9,80.98571711483773,False
103,225.7,17.22627244612206,False
103,226.5,6.363094001023091,False
104,239.2,20.05480122420032,True
104,240.0,44.5946357711121,True
104,241.0,4.7999605993383145,True
104,242.9,31.35581532297689,True
104,243.4,3.837481443591676,True
104,244.5,2.413193502274875,True
105,238.1,9.96978474947551,True
105,239.2,20.05480122420032,True
105,239.5,9.827678935196472,True
105,240.0,44.5946357711121,True
105,241.0,4.7999605993383145,True
105,242.9,31.35581532297689,True
105,243.4,3.837481443591676,True
105,244.1,11.092941633828987,True
105,244.5,2.413193502274875,True
106,238.1,4.984892374737755,True
106,239.2,10.02740061210016,True
106,239.5,4.913839467598236,True
106,240.0,22.29731788555605,True
106,240.3,10.71274016439258,True
106,241.0,2.3999802996691573,True
106,242.9,15.677907661488446,True
106,243.4,1.918740721795838,True
106,244.1,5.546470816914494,True
106,244.5,1.2065967511374376,True
107,244.1,42.26668804161713,False
108,242.0,28.370692762369316,False
109,236.1,34.91599185144457,False
109,238.9,57.129121041385154,False
110,235.7,11.331034644202942,False
110,235.9,50.4112687939346,False
110,239.4,31.93454259025652,False
110,240.4,22.459701237983737,False
111,235.1,7.906439125424053,False
111,235.3,5.129646314642999,False
111,235.6,4.613836328369582,False
112,235.8,24.81745920768428,False
112,236.2,26.473539455584437,False
112,236.8,2.958522619514316,False
112,242.7,1.2167928373676078,False
113,237.5,1.3081318853663804,False
114,237.6,40.75084407598179,False
114,241.7,14.454130779418753,False
115,236.9,11.936822884217781,False
115,237.1,2.7662367825345475,False
115,240.4,13.357156157427088,False
115,243.2,5.749909173614955,False
115,243.8,2.783686507902547,False
116,237.1,10.957141744921886,False
116,238.1,34.16646337745681,False
116,239.7,4.267557614245317,False
116,244.2,9.97800189398142,False
117,248.7,20.714000527934463,True
117,249.1,34.563515286699044,True
117,250.0,44.33052880886282,True
117,251.0,5.025388321943869,True
118,248.7,20.714000527934463,True
118,249.1,34.563515286699044,True
118,250.0,44.33052880886282,True
118,251.0,5.025388321943869,True
118,251.5,8.402106727053317,True
118,252.5,5.296184573244189,True
118,253.9,20.961532696058455,True
119,246.5,20.57086175951845,True
119,248.7,10.357000263967231,True
119,249.1,17.281757643349522,True
119,249.1,3.4815207529529486,True
119,250.0,22.16526440443141,True
119,251.0,2.5126941609719347,True
119,251.5,4.2010533635266585,True
119,252.5,2.6480922866220946,True
119,253.1,4.015268932994884,True
119,253.9,10.480766348029228,True
120,245.7,14.436911696966702,False
120,250.2,24.82120734872248,False
120,254.7,5.215559634160921,False
121,253.8,17.203216244929678,False
121,254.9,3.259940747538643,False
122,252.1,9.942875082562354,False
122,254.1,29.919677894554955,False
123,246.7,8.386785585012397,False
123,250.3,12.661730185848757,False
124,245.6,14.881735308046068,False
125,246.3,2.7447409720601574,False
126,248.2,24.269962374181784,False
127,249.3,37.953099101477214,False
127,252.7,7.129242951642151,False
128,248.3,6.1185321136577535,False
128,251.2,3.0483628222644388,False
129,246.6,4.16135332409884,False
130,255.9,26.004189351484328,True
130,257.4,2.9071162901269636,True
130,260.0,44.06798599191407,True
130,261.0,5.24797754400576,True
130,261.4,5.372149674414437,True
131,255.9,26.004189351484328,True
131,257.4,2.9071162901269636,True
131,259.4,25.342010388870843,True
131,260.0,44.06798599191407,True
131,261.0,5.24797754400576,True
131,261.4,5.372149674414437,True
132,255.9,13.002094675742164,True
132,256.4,11.88188832643356,True
132,257.4,1.4535581450634818,True
132,259.4,12.671005194435422,True
132,260.0,22.033992995957036,True
132,261.0,2.62398877200288,True
132,261.4,2.6860748372072183,True
132,264.0,19.16463666268435,True
133,260.1,77.42858271045743,False
133,262.2,3.963513961613222,False
134,255.9,51.40695259255708,False
134,256.2,11.885600979885238,False
134,259.3,14.842677431310838,False
135,258.5,19.493462851953662,False
135,260.1,6.724943707597441,False
136,258.5,4.771785343689917,False
136,263.5,96.2851642379926,False
136,263.9,3.2621255988491744,False
137,258.5,9.428523909267557,False
138,261.0,5.456769605428855,False
139,263.3,23.59414830599101,False
140,259.5,28.532677573873013,False
140,264.8,7.568686408809394,False
141,260.1,11.706713385667115,False
142,255.8,19.089601830658754,False
142,256.4,24.502781215485562,False
142,260.7,1.3103624512308587,False
142,263.0,16.073621939572003,False
143,265.4,5.617699840724591,True
143,268.1,15.251238547334445,True
143,270.0,43.80699805667215,True
143,271.0,5.46775398014959,True
143,272.8,12.827437711379314,True
143,273.2,17.68209808945212,True
144,265.4,5.617699840724591,True
144,268.1,15.251238547334445,True
144,270.0,43.80699805667215,True
144,270.7,3.5578062860134496,True
144,271.0,5.46775398014959,True
144,272.8,12.827437711379314,True
144,273.2,17.68209808945212,True
145,265.4,2.8088499203622956,True
145,265.7,12.972502267988343,True
145,268.1,7.625619273667223,True
145,270.0,21.903499028336075,True
145,270.7,1.7789031430067248,True
145,271.0,2.733876990074795,True
145,272.8,6.413718855689657,True
145,273.2,8.84104904472606,True
146,269.5,5.949329345067974,False
148,266.2,11.167054271359662,False
148,268.9,13.824320198883324,False
148,273.0,10.794477801151391,False
149,273.5,22.7485586036842,False
150,266.2,11.787946129952003,False
151,267.8,3.1750975942521102,False
152,269.5,5.357434533420807,False
153,265.6,7.480516040479807,False
154,268.3,4.383802473052331,False
155,266.3,13.635805752951168,False
155,269.2,32.4517130105643,False
156,276.2,2.956724610553139,True
156,280.0,43.54755579457159,True
156,280.6,28.235674190890315,True
156,281.0,5.684743139958016,True
157,276.2,2.956724610553139,True
157,280.0,43.54755579457159,True
157,280.6,28.235674190890315,True
157,281.0,5.684743139958016,True
157,281.1,1.8518530938668833,True
157,284.3,8.657271501901366,True
158,276.2,1.4783623052765695,True
158,277.4,3.0632761456050943,True
158,279.0,6.134654711695794,True
158,280.0,21.773777897285797,True
158,280.6,14.117837095445157,True
158,281.0,2.842371569979008,True
158,281.1,0.9259265469334417,True
158,284.3,4.328635750950683,True
159,280.8,3.375092193569084,False
160,275.4,2.5484648511337338,False
160,277.2,2.7698515554374117,False
160,283.1,4.300746927251725,False
161,276.0,6.6199151899956945,False
161,277.4,17.200635671230682,False
161,277.7,4.152630036565704,False
161,278.2,2.1180187619177246,False
162,275.2,7.525147547913432,False
163,278.0,14.717131494357224,False
163,279.4,3.849081961991811,False
164,276.5,3.185390779859474,False
164,277.1,1.1874034929409663,False
164,281.2,12.493395459235591,False
165,275.5,23.514695721826076,False
165,276.6,6.366252811889857,False
165,281.8,2.405559378376295,False
166,277.9,4.108773934391112,False
166,278.6,7.342962697918069,False
166,284.9,11.558925330427956,False
167,282.8,9.820544646155774,False
168,279.5,67.15550629573805,False
168,283.3,25.22358755617596,False
169,287.2,8.637387856941292,True
169,287.3,8.804541224895198,True
169,290.0,43.289650051528476,True
169,291.0,5.89897032952188,True
170,285.9,28.01835691550879,True
170,287.2,8.637387856941292,True
170,287.3,8.804541224895198,True
170,287.4,14.452654129061589,True
170,290.0,43.289650051528476,True
170,291.0,5.89897032952188,True
171,285.8,8.506126126720769,True
171,285.9,14.009178457754395,True
171,287.2,4.318693928470646,True
171,287.3,4.402270612447599,True
171,287.4,7.226327064530794,True
171,290.0,21.644825025764238,True
171,290.9,39.12768261239586,True
171,291.0,2.94948516476094,True
172,293.5,1.487278443734726,False
173,287.3,45.79181331220363,False
173,294.7,28.982621677964026,False
174,287.7,9.610885668503611,False
174,289.9,7.81608647639138,False
175,289.9,6.489287389947412,False
176,292.7,1.8620213793305664,False
177,291.7,25.811400203310804,False
178,292.6,8.041929923085458,False
179,286.3,40.20363687782146,False
179,287.0,30.503123761817545,False
179,292.2,15.031656854618547,False
180,291.4,8.460655865812026,False
181,289.1,12.600666890381657,False
182,298.9,15.432888605650119,True
182,300.0,43.033271727673,True
182,301.0,6.110460652949795,True
182,302.5,28.345997036562988,True
183,296.8,34.129940048617975,True
183,298.9,15.432888605650119,True
183,300.0,43.033271727673,True
183,301.0,6.110460652949795,True
183,302.5,28.345997036562988,True
184,296.7,5.063718121511546,True
184,296.8,17.064970024308987,True
184,298.9,7.716444302825059,True
184,300.0,21.5166358638365,True
184,301.0,3.0552303264748977,True
184,302.5,14.172998518281494,True
185,295.8,21.371913562577685,False
185,296.3,2.5275189357015306,False
185,303.4,14.952117959098906,False
186,304.1,10.54580345574376,False
187,303.3,6.555024911380391,False
187,303.4,8.791485083518815,False
187,305.0,18.62773545051459,False
188,295.7,11.65697786448899,False
188,297.1,26.42060856692525,False
189,295.8,8.3301647268345,False
189,301.8,13.134085218703307,False
189,303.9,13.753429209066066,False
189,304.5,1.5204066243038719,False
190,297.2,13.988496363724018,False
191,300.2,6.610329582389138,False
191,300.7,1.316109266666913,False
191,304.9,8.163534347386353,False
192,297.9,17.901276599391,False
192,303.3,9.743298977749653,False
193,299.4,22.514690189681584,False
194,295.8,26.71554093065017,False
195,310.0,42.7784117770283,True
195,310.0,8.96834381143435,True
195,310.3,16.195420938163124,True
195,311.0,6.319239013872949,True
196,306.5,9.017350295745668,True
196,309.3,1.1460383081542118,True
196,310.0,42.7784117770283,True
196,310.0,8.96834381143435,True
196,310.3,16.195420938163124,True
196,311.0,6.319239013872949,True
196,312.9,2.292142516510302,True
197,305.7,4.601032436424782,True
197,306.5,4.508675147872834,True
197,308.9,4.946916102762569,True
197,309.3,0.5730191540771059,True
197,310.0,21.38920588851415,True
197,310.0,4.484171905717175,True
197,310.3,8.097710469081562,True
197,311.0,3.1596195069364743,True
197,312.0,22.43277980890203,True
197,312.9,1.146071258255151,True
198,311.1,1.9255169844720224,False
199,307.4,6.055859505198503,False
199,307.9,10.702016238068248,False
199,311.4,17.01552342538904,False
200,305.4,14.142475408753604,False
200,306.9,19.16639848922079,False
200,314.9,3.6120902783872744,False
201,308.2,17.86794411656596,False
201,310.8,21.209872515085195,False
202,308.3,10.337510741143758,False
203,310.1,21.23931937063905,False
204,305.5,11.317188097948833,False
204,306.0,26.259079811189938,False
204,307.6,13.931250694855335,False
204,311.3,38.06316458040282,False
204,311.5,8.10371212419083,False
204,312.9,13.914228725651789,False
205,312.0,29.29191207238259,False
205,313.0,23.915871135322877,False
206,305.9,2.1998451597149993,False
206,311.0,17.41469693971418,False
207,307.7,21.511901663977092,False
207,313.1,17.02347479192536,False
208,154.3,11.60813812682073,True
208,154.7,9.945210252778784,True
208,155.0,42.778411776974714,True
208,155.5,6.324270184000853,True
209,154.3,11.60813812682073,True
209,154.7,9.945210252778784,True
209,155.0,42.778411776974714,True
209,155.5,6.324270184000853,True
209,159.7,4.507187378937735,True
210,151.2,20.594513796007906,True
210,154.3,5.804069063410365,True
210,154.7,4.972605126389392,True
210,155.0,21.389205888487357,True
210,155.5,3.1621350920004265,True
210,158.3,10.233458604601891,True
210,159.7,2.2535936894688673,True
211,150.8,8.752290835816176,False
211,158.4,54.17716103206262,False
211,159.1,5.560861410377764,False
211,159.4,12.483293824720736,False
212,156.9,47.738016950160834,False
213,156.4,8.956945753420957,False
214,150.7,27.013740119782124,False
214,158.9,12.436416432697765,False
215,154.6,4.446638723868225,False
216,155.6,7.958472950770047,False
217,151.7,3.6460162659617827,False
217,159.8,32.01802449238044,False
218,150.1,16.260523053013312,False
218,154.6,3.20816702916,False
219,153.0,12.58338938787971,False
220,158.8,12.585988046886426,False
221,320.0,42.52506120719141,True
221,321.0,6.525330116939224,True
221,323.6,1.211955659909676,True
222,315.5,9.975013454373993,True
222,315.9,5.2457884877222085,True
222,319.4,41.401124533400534,True
222,320.0,42.52506120719141,True
222,321.0,6.525330116939224,True
222,322.7,3.6127642822311303,True
222,323.6,1.211955659909676,True
223,315.5,4.987506727186997,True
223,315.9,2.6228942438611043,True
223,318.6,8.830799877881747,True
223,319.1,33.48500931594606,True
223,319.4,20.700562266700267,True
223,320.0,21.262530603595707,True
223,321.0,3.262665058469612,True
223,322.7,1.8063821411155652,True
223,323.2,42.5775197190094,True
223,323.5,15.601545813437394,True
223,323.6,0.605977829954838,True
223,323.6,2.0193056272196395,True
224,320.3,1.5118817961045987,False
224,325.0,6.171420261753102,False
225,323.1,1.8833419346568276,False
226,315.9,8.796064569146067,False
226,323.9,7.000112776215799,False
227,320.6,10.09391129390045,False
228,324.5,56.3737658432575,False
229,319.1,19.579994366431006,False
229,319.7,6.314987990106205,False
230,317.4,17.38257749342151,False
231,323.2,12.672864266193422,False
231,324.4,3.146225357185971,False
232,323.9,2.684562105531279,False
233,317.4,32.47430034793216,False
233,324.6,70.72554423143464,False
234,156.7,12.378926183605238,True
234,160.0,42.525061207138144,True
234,160.5,6.530525370020644,True
234,163.5,10.241211967496177,True
235,156.7,12.378926183605238,True
235,160.0,42.525061207138144,True
235,160.5,6.530525370020644,True
235,162.0,3.797763268001991,True
235,163.5,10.241211967496177,True
236,156.7,6.189463091802619,True
236,160.0,21.262530603569072,True
236,160.4,25.136853345184583,True
236,160.5,3.265262685010322,True
236,161.3,10.655611787779392,True
236,162.0,1.8988816340009955,True
236,163.5,5.120605983748089,True
237,157.5,6.939209084041376,False
239,156.0,65.38275503668547,False
239,164.6,32.52877351378526,False
240,160.9,18.667619761558043,False
240,164.1,3.3529949363153584,False
241,157.5,6.251603993100351,False
241,161.1,2.584870048373464,False
241,163.2,13.094342651079076,False
242,158.8,5.291893195404475,False
243,157.1,18.24685917078856,False
243,157.6,12.43094175157653,False
244,160.2,6.9311240991637755,False
245,155.0,16.756715135624706,False
245,156.5,15.81726718768916,False
246,162.0,4.162072655096059,False
247,329.0,8.931985395904354,True
247,329.6,11.79805191004634,True
247,330.0,42.27321107901587,True
247,331.0,6.7287584692966025,True
248,325.9,2.998924968469155,True
248,326.1,8.942059840061566,True
248,328.9,17.09442179627034,True
248,329.0,8.931985395904354,True
248,329.6,11.79805191004634,True
248,330.0,42.27321107901587,True
248,331.0,6.7287584692966025,True
249,325.9,1.4994624842345774,True
249,326.1,4.471029920030783,True
249,328.9,8.54721089813517,True
249,329.0,4.465992697952177,True
249,329.2,5.8923463627360535,True
249,329.6,5.89902595502317,True
249,330.0,21.136605539507936,True
249,331.0,3.3643792346483012,True
250,332.1,10.219966652921052,False
251,333.0,1.655148462897376,False
252,325.3,28.1499911575639,False
252,332.4,13.36167506111434,False
253,326.1,22.266996204440744,False
254,329.0,37.42373850131045,False
255,325.1,2.440895011747639,False
255,333.2,2.846975316073139,False
256,327.3,23.9944212406086,False
257,328.5,7.574985486585878,False
258,329.7,5.050869385437162,False
259,326.6,15.895400197478198,False
260,161.7,30.866357367370306,True
260,165.0,42.273211078962916,True
260,165.4,19.55715226370756,True
260,165.5,6.734115685337057,True
261,161.7,30.866357367370306,True
261,164.2,5.426112419367293,True
261,165.0,42.273211078962916,True
261,165.4,19.55715226370756,True
261,165.5,6.734115685337057,True
261,167.4,4.710378824010142,True
261,167.6,10.77540621383989,True
262,161.7,15.433178683685153,True
262,162.4,28.667297001658707,True
262,164.2,2.7130562096836464,True
262,165.0,21.136605539481458,True
262,165.4,9.77857613185378,True
262,165.5,3.3670578426685287,True
262,167.4,2.355189412005071,True
262,167.6,5.387703106919945,True
262,167.6,31.562141142018312,True
263,162.1,19.562268316942784,False
263,164.0,29.246452657462545,False
263,169.4,4.441733617100316,False
263,170.0,31.69749797325096,False
264,164.3,9.564487540824363,False
265,167.6,11.343477762097532,False
266,163.5,32.118816552630385,False
266,168.8,11.889046867513292,False
266,169.0,2.530621672960047,False
267,163.8,17.62889346332306,False
268,168.3,26.01165973485175,False
269,161.5,18.541906012087498,False
270,168.0,2.477172972278968,False
271,168.6,1.2953156186659975,False
272,167.8,22.646595058277036,False
273,339.3,12.534811717999643,True
273,340.0,42.022852506296374,True
273,341.0,6.92954838206601,True
274,339.3,12.534811717999643,True
274,339.4,17.32326142571577,True
274,340.0,42.022852506296374,True
274,341.0,6.92954838206601,True
274,341.2,20.845749926425917,True
274,341.6,18.00060231914441,True
275,339.3,6.267405858999822,True
275,339.4,8.661630712857885,True
275,340.0,21.011426253148187,True
275,341.0,3.464774191033005,True
275,341.2,10.422874963212958,True
275,341.6,9.000301159572205,True
275,342.2,29.961414994688973,True
276,341.5,12.062950892466574,False
277,336.2,7.912904549332654,False
277,343.9,6.201994293197676,False
278,337.1,9.129419785011022,False
279,343.2,2.6988903675994758,False
280,343.3,17.363637171360068,False
281,337.5,50.70796046483812,False
281,340.6,5.670098543236507,False
281,342.4,8.165390583447241,False
281,343.5,22.781490647349358,False
282,340.9,45.28637921613371,False
282,341.2,11.674741616428244,False
282,344.4,16.575483695931506,False
283,337.4,12.932585461301812,False
283,341.3,2.36616903032845,False
284,341.3,24.54279714500659,False
286,167.1,49.723703369164426,True
286,169.7,41.374483304143986,True
286,170.0,42.02285250624374,True
286,170.5,6.935065460426738,True
287,167.1,49.723703369164426,True
287,168.1,7.753991431592397,True
287,169.7,41.374483304143986,True
287,170.0,42.02285250624374,True
287,170.3,9.452602696765737,True
287,170.5,6.935065460426738,True
287,174.8,6.879424757455632,True
288,167.1,24.861851684582213,True
288,168.1,3.8769957157961983,True
288,169.7,20.687241652071993,True
288,170.0,21.01142625312187,True
288,170.3,4.726301348382869,True
288,170.3,8.712945840777955,True
288,170.5,3.467532730213369,True
288,174.8,3.439712378727816,True
289,168.4,5.062715700038539,False
289,171.7,3.8652352144052653,False
290,173.8,2.1607504511744957,False
291,165.4,1.390307482872526,False
291,170.3,4.967929686621139,False
292,169.1,15.196143658946998,False
293,165.1,20.979760561105223,False
294,174.0,11.075753344667024,False
295,169.0,74.12158319263341,False
296,168.1,17.161529995551675,False
296,169.6,7.364730975997483,False
297,175.0,6.3591091297360425,False
298,167.7,1.3809611765263337,False
299,346.5,20.051173085454018,True
299,350.0,41.77397665545521,True
299,351.0,7.127723971803636,True
299,352.0,23.267513636144347,True
299,354.5,19.038694770942634,True
300,346.5,20.051173085454018,True
300,350.0,41.77397665545521,True
300,351.0,7.127723971803636,True
300,352.0,23.267513636144347,True
300,352.4,32.65207634275451,True
300,354.5,19.038694770942634,True
301,345.9,5.005529175146521,True
301,346.5,10.025586542727009,True
301,350.0,20.886988327727604,True
301,351.0,3.563861985901818,True
301,352.0,11.633756818072174,True
